"","Map.X","Map.Y","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","NA"
"6307",745000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308",753000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6309",761000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6310",769000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6311",777000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6312",785000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6313",793000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6314",801000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6315",809000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6316",817000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6317",825000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6318",833000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6319",841000,1138000,NA,NA,NA,NA,0.225729803987162,0.807062835268904,0.71307524866825,0.396580545406561,0.26735271249859,NA,NA,NA
"6320",849000,1138000,NA,NA,NA,NA,-3.57839622362752,-6.17460448081214,-5.69558059405241,-4.64948292066366,-4.23001647196964,NA,NA,NA
"6321",857000,1138000,NA,NA,NA,NA,-3.57529515428919,-6.15081470568226,-5.66915922705049,-4.61108291740053,-4.22372999146158,NA,NA,NA
"6322",865000,1138000,-0.650791128987599,-0.330166536124462,-2.99088310036491,-1.42213161444625,-3.15544284492809,-6.13224550150693,-5.62541317781321,-4.57773164879549,-4.08565151039024,-2.02542624134214,0.00812816299364746,-0.521709348024893
"6323",873000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6324",881000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6325",889000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6326",897000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6327",905000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6328",913000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6329",921000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6330",929000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6331",937000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6332",945000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6333",953000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6334",961000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335",969000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6336",977000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6337",985000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6338",993000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6339",1001000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6340",1009000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6341",1017000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6342",1025000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6343",1033000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6344",1041000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6345",1049000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6346",1057000,1138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6347",-63000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6348",-55000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6349",-47000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6350",-39000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6351",-31000,1130000,-0.0569825180949556,0.0670493030268995,-0.0602199013942808,-0.0159880098049833,0.0392031633216035,-0.00982084284551477,-0.0164786296961149,0.0654519111524641,0.00874972513631748,0.0146090127549229,0.00237310413718852,-0.0241403421555326
"6352",-23000,1130000,-0.0669398156768938,0.0749628473755686,-0.0438335336679446,-0.0220279246201982,0.0316640934520635,-0.00771637652147672,-0.0157296010735655,0.0648070647371709,0.00874972513631748,0.0112528882031163,0.00474620827437752,-0.0257378647981774
"6353",-15000,1130000,-0.0825033228217713,0.0863295747127446,-0.0411707489124148,-0.0291337067557475,0.0262359631459957,-0.00631339897211705,-0.017602172629942,0.0635173719065774,0.00899277305677099,0.00868644001644036,0.00635652893889841,-0.027631224967239
"6354",-7000,1130000,-0.0961423102659396,0.0913654665709892,-0.0290858027142446,-0.0341077542506302,0.0229187724033985,-0.00561191019743868,-0.021347315742695,0.0596482934148084,0.00850667721586532,0.0067122491036132,0.0115265058092022,-0.0285187375464864
"6355",1000,1130000,-0.11011599678849,0.101149485038436,-0.0129042645844878,-0.0351736215709634,0.0220140840190554,-0.00455967703541722,-0.0273395447231002,0.0535222524695031,0.00802058137495831,0.00631741092104733,0.00745832728830739,-0.0255011947770452
"6356",9000,1130000,-0.129277519026001,0.111652916628486,-0.0102414798289591,-0.0333971760370756,0.0256328375564328,-0.00491042142275836,-0.0370769168162595,0.0444944026553699,0.0075344855340513,0.00730450637746146,0.00940766282956917,-0.0253236922611955
"6357",17000,1130000,-5.35072200976245,-7.43892940076833,-1.77343722934986,3.96481588663965,7.12760048682774,8.91530152527577,-1.2829003370924,-2.4245250142789,1.58740286912429,0.882347952432142,-3.01203589059772,-3.56905099596109
"6358",25000,1130000,-5.68178119465245,-7.82864912306224,-2.22317949497891,3.63394577397786,7.14860876956116,8.91539488950708,-1.36276430371383,-2.40675247713502,1.46798103695439,0.750519667292165,-3.01115070128973,-3.75833359366211
"6359",33000,1130000,-6.00011665184157,-8.30030946903062,-2.69992282753786,3.46506384219257,7.13448939878122,8.87233671797541,-1.39839804906216,-2.41982214482571,1.33405915548192,0.58263954679497,-2.99521650732288,-4.04768761083058
"6360",41000,1130000,-6.28114301807291,-8.74321131032085,-3.24700677743085,3.20908237141709,7.04135842761811,8.73324798845254,-1.48203981461753,-2.3971878601922,1.16995287515893,0.382281602528423,-2.93067300934856,-4.10819080257905
"6361",49000,1130000,-6.53561563306558,-9.028826295352,-3.61652306243011,2.89595274945064,6.92476589265206,8.5711182971107,-1.5269391326879,-2.41042972429127,0.993966426637404,0.169677063020323,-2.86194521456851,-4.16569645974562
"6362",57000,1130000,-6.80780787650639,-9.37914425602694,-3.90352335931242,2.61071848785476,6.79015987556741,8.38931480394472,-1.55926524863018,-2.38950535915509,0.807967153285216,0.00808572183608436,-2.73366235341609,-4.33467988001082
"6363",65000,1130000,-16.8871682743259,-23.7187903915333,-12.6339255715308,-0.576297099218707,10.2028195478058,15.5574048441165,4.29310476276744,1.21376143403536,2.88183756021098,-1.80433437423808,-6.60198367960875,-9.6513721898285
"6364",73000,1130000,-9.06461791243362,-12.1659415227223,-6.77834049301222,-1.97560313358339,3.35492753596481,7.38802110467323,6.19844362915511,4.04042732450771,2.30574815750108,-1.54238197728082,-3.53256477784863,-4.55359652092723
"6365",81000,1130000,-8.96925888824378,-12.0949254106522,-6.91107810348542,-1.89099737265275,3.22867843381921,7.26167920897369,6.16416678083651,4.03560182717598,2.22060639849683,-1.53057565871043,-3.74228032151193,-4.67929898135454
"6366",89000,1130000,-8.88790696727879,-12.0332066276227,-7.06566542941321,-1.83763379214376,3.0766851415208,7.11967344878072,6.11612508453379,4.00115108437066,2.12841416322125,-1.49457384948361,-3.75569899625187,-4.74086321072094
"6367",97000,1130000,-8.83344306052424,-12.0473932651595,-7.07139903486251,-1.87208195448198,2.90003846091403,6.9884493296509,6.07224213547782,3.97434688122542,2.01754307102072,-1.47659876105058,-3.67823420674567,-4.86835246748546
"6368",105000,1130000,-8.75594479628706,-12.0470983354122,-6.87842752860753,-1.79908369091835,2.75387631736426,6.85825193444627,5.98361978868574,3.94840144710406,1.92657543308452,-1.47223925621234,-3.60534808842884,-4.94218451341615
"6369",113000,1130000,-10.2561528707639,-13.4911412441949,-12.7095267565941,-7.07561746335821,-3.26850790917735,2.25183367528096,1.09352773763905,-1.27789560390037,-4.42546840171112,-5.17388084931647,-4.17952071381614,-5.28297767279624
"6370",121000,1130000,-8.54383161990167,-12.0042733539435,-7.07226216792222,-1.7518173442265,2.41458829769286,6.53317555285928,5.86923619965442,3.88730209233352,1.71589274933508,-1.43759324684689,-3.24553361723509,-4.57043416818344
"6371",129000,1130000,0.00276126739667184,0.195968134597933,0.213637269232087,-0.0408582472794016,0.0714703823632315,0.0263058290504867,0.00674125760295561,0.00644846415295149,0.0405890027156952,-0.00631741092104761,0.016611728960321,0.0298204226627162
"6372",137000,1130000,-8.26561536567627,-11.9008175853689,-7.15332586221132,-1.82358780513661,2.06092462713317,6.2000649511163,5.69641065992582,3.80629428863318,1.51461785467464,-1.36394603171574,-3.07578248218621,-4.7125241213206
"6373",145000,1130000,0.0953892373395737,0.263449085498397,0.317690704294311,0.117955983450097,-0.0370922237581312,-0.00350744387339771,0.0524320035785472,0.204093890440937,0.039859858954336,-0.00217161000410954,-0.0397494942979114,0.0497007044378597
"6374",153000,1130000,-11.3166884899215,-15.9071424117404,-15.4711645086662,-9.65713043188893,-8.42728713710318,-6.35761912474614,-7.41477943984215,-7.63770188217117,-8.28950415704004,-7.3446932291688,-4.98435381627159,-5.92437043816256
"6375",161000,1130000,-7.8771688692601,-11.7632486276041,-7.38808305344747,-2.19987298723317,1.51515059108189,5.72203596505148,5.45998198972403,3.71309703042475,1.24971421240336,-1.3629128315634,-3.03960753034354,-5.256740927853
"6376",169000,1130000,-7.75003529488179,-11.710536427875,-7.65206538926748,-2.01891497318574,1.32701756703074,5.56800797205967,5.37327270860921,3.68596609953653,1.15588324875892,-1.29990052455128,-2.67049986605249,-5.02942641974967
"6377",177000,1130000,-9.61830173243754,-13.0873296767607,-12.2058132787333,-6.58026195203417,-4.67019314291472,-0.247404208349383,-0.45888409158376,-2.30155508161449,-4.73066905644111,-4.99523293342668,-4.35465959898743,-5.33032637521109
"6378",185000,1130000,-7.51737320022323,-11.606066881949,-8.57796980885038,-2.79759365064568,0.975844530952199,5.27014039620718,5.21752718630985,3.62153110648349,1.03508587728868,-1.26572622572737,-2.84714887998937,-5.58344849751794
"6379",193000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6380",201000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6381",209000,1130000,-7.18399218671306,-11.4286115215822,-9.01043093474615,-2.84766783284519,0.443292563780141,4.89409057750695,5.00531318140131,3.56098020638511,0.886782562867988,-1.25429942060171,-2.34427005754612,-5.44022745161983
"6382",217000,1130000,0.0090368751163804,0.05668975406137,0.0303147802937181,-0.00852693856265729,0.00150781397390683,0,-0.00786480053678172,-0.00161211603823877,0.00340267088634505,-0.0013819336389789,0.00330539504822718,0.00538424298076832
"6383",225000,1130000,0.00393271417101726,0.0358267735057887,0.0161815381297563,-0.00710578213554824,-0.00331719074259804,-0.00175372193669983,-0.00936285778188354,-0.00290180886882781,-0.000486095840907014,-0.00118451454769624,0.00271211901392976,0.00349088281170673
"6384",233000,1130000,0.00309596647505664,0.0161148539463794,-0.00634971749395532,-0.00568462570843819,-0.00723750707475813,-0.00280595509871739,-0.00936285778188354,-0.00354665528412368,-0.00388876672725274,-0.000789676365130643,-0.00118655206859426,0.00218919769547707
"6385",241000,1130000,0.000418373847981004,-0.00546753973180713,-0.0245795515895015,-0.00568462570843819,-0.0111578234069166,-0.00420893264807804,-0.0093628577818825,-0.00451392490706569,-0.00631924593178444,-0.000394838182565869,0.000423768595926631,0.00118335010566321
"6386",249000,1130000,-0.00133879631353782,-0.0274815812835586,-0.040146600929519,-0.00532933660166142,-0.0138718885599521,-0.00596265458477787,-0.0101118864044329,-0.00419150169941954,-0.00874972513631816,-0.000394838182565595,-0.000508522315111793,0.000473340042265316
"6387",257000,1130000,-0.00167349539192169,-0.0496395054598292,-0.0557136502695382,-0.00603991481521595,-0.0168875165077674,-0.0077163765214738,-0.011235429338259,-0.00386907849177161,-0.0104510605794893,0,-0.0015255669453355,-0.00585758302303364
"6388",265000,1130000,-10.059790250407,-14.4573102437806,-14.3062134188464,-8.78156843905586,-9.5960084493951,-8.96052026772641,-8.78080050234245,-8.02393116939585,-7.85058210479306,-6.50929989213795,-4.53314333830993,-6.05595600955639
"6389",273000,1130000,-1.702700900571,-1.14403953805195,-2.50349520145563,-2.47591891468671,-4.79097512360556,-6.31849194048759,-5.88682917267329,-6.02116103989168,-4.86833058184117,-2.96614659454374,-2.04121712242125,0.138369637403309
"6390",281000,1130000,-0.00594090864132445,-0.105609846398593,-0.103438946272488,-0.013500986057541,-0.0205062700451461,-0.0119253091695528,-0.013857029517189,0.000967269622942903,-0.00656229385223794,0.00217161000411036,-0.00432243967845065,-0.00923013082417408
"6391",289000,1130000,0.00317964124465192,-0.116544925862208,-0.114704574084343,-0.0131456969507637,-0.020807832839928,-0.0119253091695528,-0.0138570295171869,0.00386907849177251,-0.00194438336362603,0.00315870546052367,-0.00491571571274784,-0.00272170524302577
"6392",297000,1130000,-1.16826233057723,-1.34405491037932,-2.29058144191418,-1.61296249048672,-4.29986823465512,-6.08070111493086,-5.55834736156929,-5.59149800088524,-4.4025321465011,-2.47329162140645,-1.38197381335942,0.664397195616195
"6393",305000,1130000,-0.845169233021951,-0.848792817136083,-1.94143056197811,-1.36560622566436,-4.14301894897989,-6.00391113464107,-5.45422227855245,-5.44775618866623,-4.22026951262119,-2.26827027187842,-1.13069927140556,1.0509093853728
"6394",313000,1130000,0.0067776563372853,-0.111509034003964,-0.150549753485699,-0.0188303226592014,-0.0180937676868932,-0.0126267979442341,-0.0119844579608104,0.0128969283059039,0.0155550669090089,0.00671224910361293,-0.00559374546623055,-0.00822428323436005
"6395",321000,1130000,-0.121211944468012,-0.283361983544436,-1.6117722793618,-0.917499097089338,-3.83850123036027,-5.72762089649572,-5.20294290246699,-5.04064956058397,-3.83736868165345,-1.77504949250443,-0.423711050226643,1.74301818909546
"6396",329000,1130000,-0.0172370025368002,-0.0608623501724862,-0.150140094292542,-0.0227385028337533,-0.0114593862016997,-0.0112238203948754,-0.00861382915933315,0.0193453924588572,0.0315962296589242,0.0106606309292678,-0.00288162645230079,-0.0102359784139878
"6397",337000,1130000,0.869290779989376,0.0251625221464106,-0.857121196937772,-0.593574099540944,-3.61496998266148,-5.46720588472717,-4.91806069038692,-4.63015271304911,-3.41214846514748,-1.23952450300145,0.354396912845559,2.50309477202608
"6398",345000,1130000,-1.34164807028871,-1.76701320104756,-2.40083500293155,-2.39418190375529,-3.87089904504818,-6.56180155196112,-7.25660663269493,-5.50013496328855,-3.62942837533314,-2.34586650504572,-0.301562386713878,-0.174554603105982
"6399",353000,1130000,-9.12685008778455,-13.5635524551447,-13.041692274875,-6.0725043697906,-8.78972946319434,-9.37318826334327,-8.44819604329026,-7.07891361064126,-6.82529829349188,-5.89166280228639,-3.46934814938794,-6.17592100408029
"6400",361000,1130000,-8.93472990144734,-13.4473652075111,-13.0228580519011,-5.81974555608087,-8.66364160813476,-9.31127651531764,-8.3546076504252,-6.91195908215224,-6.69631602990352,-5.85275262779305,-3.39022442656047,-5.92734447890643
"6401",369000,1130000,-1.31756772671149,-1.76160346096323,-2.17041789152821,-2.36297966474511,-3.83298478069251,-6.50269250643495,-7.19764873925147,-5.48414315886894,-3.6282612627019,-2.34880646589285,-0.242899702624733,-0.0643630373529357
"6402",377000,1130000,0.0131369388265903,-0.0425892568582872,-0.136621340918314,-0.0270019721150819,0.021109395634709,-0.00245521071137821,0.00711577191423133,0.0380459385024167,0.0811780054313904,0.0205315854934047,-0.00237310413718864,-0.00508840545435236
"6403",385000,1130000,3.20636171290295,1.6897574772766,-0.957021856205234,-0.298895957238795,-3.35100053015291,-4.81191130036996,-4.51583372583821,-3.67309617177794,-2.25226830859717,0.236860984276494,2.5392029062281,4.94471746307628
"6404",393000,1130000,-7.55280753733367,-11.157361198487,-11.1464275117607,-2.71992853109662,-4.29150870718973,-2.42905882240369,-0.581376618276344,-0.746840420416112,-2.55096453919019,-3.20713644744179,-2.45170078908944,-5.10871936941011
"6405",401000,1130000,-7.27723977681351,-11.4455309850767,-11.0291040483508,-2.60113598720753,-4.13743818248054,-2.2712805312169,-0.419774938173319,-0.534746381549605,-2.36209433979813,-3.0931216084098,-2.45758259518474,-5.23655541618585
"6406",409000,1130000,-8.53600393378616,-12.8163910334229,-13.4774436833217,-4.85289845489309,-7.81735043980608,-8.78579710292275,-7.53492052071217,-5.95521849774429,-5.93375645137123,-5.36343796460625,-2.6122633472002,-5.85965056985817
"6407",417000,1130000,-7.11137410771824,-11.3647393015951,-11.0275376114638,-2.36871821730813,-3.8918403239821,-2.03659999995048,-0.131044856155933,-0.157696802953131,-2.13880133859287,-2.95680031628619,-2.1373163514118,-4.72732971399797
"6408",425000,1130000,3.71828874316564,1.34198332503798,-2.82296952659212,-3.10652410737903,-7.56279579728477,-11.3314702799985,-11.912340183453,-8.92403794638357,-5.41901531396465,-1.51740859558494,3.52900309736292,5.98176445856404
"6409",433000,1130000,3.9578422422683,1.151407373686,-3.19574250844172,-3.25637178777556,-7.65500483619852,-11.3498943416071,-11.9522223075723,-8.92834968028434,-5.35811453761427,-1.40878422212434,3.68468109709855,5.89671784339482
"6410",441000,1130000,4.46942689427118,2.85455721050896,-1.09153513481159,-0.962288885213879,-3.93426145583468,-4.67518187224852,-4.71260947235189,-3.21598103211964,-1.57171268140448,0.974907798386782,3.97684084171984,6.32977365931415
"6411",449000,1130000,4.58316577554658,2.92407232799149,-0.599241633889225,-1.07182564576205,-4.03123689532835,-4.78218337103184,-4.77132246408668,-3.19899772136321,-1.58115811990964,0.962816150403335,4.12906336622822,7.4325858946013
"6412",457000,1130000,-6.79303923865923,-11.0503352153375,-10.335468080729,-1.98712544001733,-3.27057863033999,-1.21474433184951,0.694984853232976,0.821287689187523,-1.52773184084168,-2.68624473105531,-1.88494767341822,-4.76765519083773
"6413",465000,1130000,-6.73929428964385,-11.0220593303809,-10.0974792967767,-2.13080773924164,-3.16342978833505,-1.04355757421901,0.84784907220497,1.01354931615493,-1.3931016201426,-2.595745784643,-2.03314327522322,-4.36063148379107
"6414",473000,1130000,-6.50604724904302,-11.0131728982004,-10.3082279272762,-2.0482548330236,-3.10217684627157,-0.934107178438625,0.983514024652655,1.14506560563454,-1.32725098453243,-2.5818928284962,-1.91718611658381,-4.22784218124398
"6415",481000,1130000,3.86653562667298,2.80122536023502,-0.741917767665802,-1.18430935959063,-4.25148705567038,-5.37663595028046,-5.10563607578065,-3.31758188459568,-1.81200193303199,0.69158708847104,4.07047876746919,7.04190420149773
"6416",489000,1130000,3.68158554215539,2.76093419108392,-2.18577524059521,-1.08378620028285,-4.30902362296825,-5.55974751990282,-5.1952170441282,-3.39009756905918,-1.92270715800698,0.571372609235115,4.00780541679984,6.55665935896134
"6417",497000,1130000,3.26112232140151,2.2870103104249,-2.38806020561396,-1.02845584684444,-4.30353402252584,-5.6758161159575,-5.25115208432579,-3.43539604309854,-2.03034107144244,0.411710572508795,3.93299749683502,6.46198968703259
"6418",505000,1130000,3.46402004893112,2.09158427825064,-2.68953716641687,-1.03177939622,-4.29639270648021,-5.82641368705088,-5.29403623385314,-3.4392681217157,-2.10328067833859,0.3261492718069,3.75616297624285,6.29592695503522
"6419",513000,1130000,3.63845820344777,2.6114758997598,-0.951359975010258,-1.06774141564339,-4.311319368032,-5.9978691367892,-5.33922278692725,-3.47983291153309,-2.16936104687813,0.197880308823778,3.81193995118091,6.84508213961827
"6420",521000,1130000,-7.7586804113594,-12.242488196752,-13.135915055348,-4.75910470772976,-6.70817392977459,-7.54097411984245,-5.9454380851555,-4.25992537479412,-5.17338905126483,-5.13452973325878,-2.01107818070513,-4.59598417820912
"6421",529000,1130000,-7.71616687355862,-12.2115800171496,-13.1104618409551,-4.50649502881994,-6.70641576983123,-7.51326734407631,-5.9058442477447,-4.22846217666698,-5.20549242573681,-5.24540841019032,-2.05461828236587,-4.59100225370211
"6422",537000,1130000,-7.79109310474403,-12.2802826440403,-13.1231707850395,-4.1340977876894,-6.72699876780069,-7.53019923689757,-5.87096344953242,-4.21583637470852,-5.26936064153796,-5.29000377125029,-2.1489163057416,-4.67741100864071
"6423",545000,1130000,-7.82717660631229,-12.3463834626341,-13.1080047346532,-4.22065727550304,-6.71216837789246,-7.52824820645055,-5.85299937856257,-4.21908385058934,-5.29528429712703,-5.33107206428318,-2.24498653512575,-4.90010833644687
"6424",553000,1130000,0.279557405220627,0.253665067030952,0.289219390369806,0.0934410350824569,0.222764436505143,0.625026498239542,0.501100148486406,0.647425800956401,0.238916105805559,0.012042564568247,-0.00101704463022359,0.072243523950747
"6425",561000,1130000,0.264161247614942,0.191220007988733,0.253579040565028,0.0923751677621241,0.21839177598081,0.616959377330726,0.493235347949624,0.645168838502868,0.243290968373717,0.011845145476964,-0.00271211901393011,0.063072560631856
"6426",569000,1130000,-1.41684222657655,-1.25331447198108,-1.60009035493418,-2.12227734029436,-3.58601063624128,-6.50029316769703,-6.80719636528582,-5.33037037856231,-3.86968449386552,-2.2470215712537,-0.101440182121388,-0.484248352232059
"6427",577000,1130000,-0.0746246747520192,0.212899413213193,-1.53825334677506,-2.11408446436285,-3.58273559339766,-6.53023405898791,-6.81506807970332,-5.34101091800177,-3.89442052066798,-2.26100922913933,-0.0909744690988361,-0.191318876972798
"6428",585000,1130000,-0.865310805902631,-1.10692571949661,-1.81736305273834,-2.07362778641867,-3.56945507856301,-6.53888967209317,-6.79126511243663,-5.32619262932179,-3.90208118660059,-2.22511163703087,-0.123525871325269,-0.310152952181594
"6429",593000,1130000,0.00309596647505664,0.116688808486728,0.150959412678857,0.0692813758215926,-0.0651375636728182,0.010171587232853,0.0191002298750428,-0.0164435835900293,-0.0447208173634001,-0.0315870546052372,-0.000423768595926514,0.00978236087348375
"6430",601000,1130000,5.80814079167475,4.4493300813375,-1.49192749717414,-2.03610466846058,-5.97708184483642,-7.90173705686415,-6.03257948439654,-3.89030173990283,-2.56807058177183,0.279646431100603,4.35732936711239,8.56531813977113
"6431",609000,1130000,0.344182218938695,0.34128958536439,0.325269399367742,0.0795847599181382,0.170171885095238,0.57451930646261,0.473011575140755,0.618407712268115,0.285581306532585,0.00848902092515797,0.00618702150052785,0.0568008050718403
"6432",617000,1130000,0.313947735524631,0.397835456801239,0.333667412827488,0.0849140965197991,0.160009218911099,0.567153674328473,0.473011575140755,0.610024708869278,0.292872744146183,0.00769934456002678,-0.0107354710968063,0.0586152752338573
"6433",625000,1130000,0.35277282861723,0.403302996533046,0.325269399367743,0.0788741817045831,0.148007019678793,0.560138786581676,0.47188803220693,0.599062319809259,0.298948942157515,0.00631741092104733,0.00161032066452089,0.0536057597865493
"6434",633000,1130000,-1.44075120021929,-1.16533928795891,-1.64424448668486,-1.81383447028063,-3.52533848080747,-6.57975299629216,-6.71858088704068,-5.29769050666146,-3.96574600981393,-2.20079525720025,-0.0889201033450017,-0.590252873665022
"6435",641000,1130000,-0.00351434032303672,-0.0233089851724416,-0.0159767085331763,0.0831376509859123,-0.0814219545910231,0.00771637652147478,-0.0123589722720872,-0.0125745050982568,-0.00996496473858367,-0.0114503072943993,-0.00135605950696494,-0.0216553069336391
"6436",649000,1130000,0.369173083458069,0.428194690575221,0.336944686372755,0.0515169204827235,0.116252457388294,0.547161244250104,0.476007689630959,0.570044231120974,0.320094111236949,0.00276386727795835,-0.0133910876312794,0.0697584887288538
"6437",657000,1130000,-1.19446080361297,-1.12027997514393,-3.18036123475038,-1.69162384658661,-3.48761641712901,-6.59844965927653,-6.66147904650149,-5.2312907866606,-4.00434546201096,-2.17616324521559,-0.25102582913846,-0.518794356629692
"6438",665000,1130000,-0.0622540285795114,-0.0757781822478551,-0.0827511570179906,0.0618203045792676,-0.0799141406171151,0.00210446632403902,-0.0265905161005478,-0.0093502730217793,0.00656229385223862,0.0126348218420949,-0.00355965620578314,-0.0196436117540114
"6439",673000,1130000,0.375281341638586,0.407187827395119,0.276724784978476,0.0284231285421929,0.0901069630807322,0.541900078440007,0.486868604657944,0.537157063940918,0.338079657350491,-0.000197419091282661,-0.00237310413718888,0.0517715671227711
"6440",681000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6441",689000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442",697000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443",705000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444",713000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6445",721000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6446",729000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6447",737000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6448",745000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6449",753000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6450",761000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6451",769000,1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6452",777000,1130000,-8.11428411281964,-5.08588657203464,2.00850212814195,4.19632213261214,8.84475857623403,11.5459759185671,8.63016371415022,5.0858639692827,2.41654849369007,-1.59820509661046,-5.95041970476851,-9.8670616518487
"6453",785000,1130000,-13.7036587432578,-16.61836533294,-11.8498338927609,1.17078903957533,5.49075417385532,10.2394843817634,9.79806905941011,5.81830700563127,1.39948327679122,-3.91057909534089,-7.06491769328071,-12.2813154088469
"6454",793000,1130000,0.142916506470168,0.144889802892892,0.192949479977591,0.0312654413964115,0.115950894593512,0.696227608869524,0.678994446342193,0.428500442963674,0.243777064214624,0,-0.00177982810289133,0.0211227993860907
"6455",801000,1130000,0,0,0,0,0,0,0,0,0,0,0,0
"6456",809000,1130000,-0.530031621140827,-0.508993463698542,-3.03549839669482,-1.54313884468461,-3.25057428155675,-6.34055773113053,-5.96635033204312,-4.7978927765311,-4.08662009676071,-2.06152877355823,-0.12496410203205,-0.251277131555574
"6457",817000,1130000,-0.545239369554545,-0.466236767807831,-3.05458828602028,-1.502840587388,-3.24119948051667,-6.32418384640736,-5.92291010015697,-4.76108255063344,-4.09414822730777,-2.08535577744197,-0.160741352052655,-0.450360329091428
"6458",825000,1130000,-0.4869497055937,-0.447909682800544,-2.91807946396834,-1.51171957451962,-3.23125547988228,-6.29994455340679,-5.87784590002164,-4.73122792106673,-4.10464142952291,-2.04315062495387,-0.00816268813402105,-0.364604049842327
