"","Map.X","Map.Y","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","NA"
"4682",153000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4683",161000,1226000,-0.430225082079684,-0.422926004463461,-0.982464514546676,-0.981464623291348,-0.984516837562145,-2.16329706972876,-2.00895565126715,-1.89633350375344,-0.82461959939986,-2.68642286108854,-1.34069022966621,-0.5817796861465
"4684",169000,1226000,-2.15209412515566,-2.63785796933018,-1.50317830226484,0.333732174173259,1.77814710608914,4.74012467284441,4.86365583193103,4.36273011407662,0.431309917886674,0.901999913791334,-0.280076908781634,-2.47267757292417
"4685",177000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4686",185000,1226000,0.0148757441951343,-0.103267887931502,-0.561933406374194,-0.797748744771077,-1.04213821127121,-2.47334838168438,-2.07477134335169,-1.93331732543357,-0.598919070665569,-2.42930222745576,-1.29577704412526,-0.220178632269092
"4687",193000,1226000,0.241645159139516,0.0708769473832697,-0.439970954284905,-0.76401013435455,-1.10902894581418,-2.55148519595551,-2.05878887167384,-1.91958660547964,-0.52086224525654,-2.31469625030128,-1.22704584475706,-0.00416128379488617
"4688",201000,1226000,0.143161514531762,-0.0909112722948501,-0.964909651535187,-1.76373551693371,-2.37083556605836,-3.56162458326586,-3.03219242576883,-3.00843185387928,-1.26715211319152,-3.13676457314889,-1.52396200446261,0.226090278009621
"4689",209000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4690",217000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4691",225000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4692",233000,1226000,-1.83667850983066,-2.28403066505369,-1.67649216906994,0.144094271442125,0.520383024089305,1.37501777234903,2.35217698974523,2.065462110417,-0.283798871182516,-0.806910698918339,-1.12343601336635,-2.79611925549353
"4693",241000,1226000,-3.21099666219365,-2.37289041190776,0.0440346552518868,0.831483231539081,1.52607807696128,2.8202129889331,1.62997665251021,1.22975523263922,-0.169400381531294,1.13525211283419,-0.632579145949397,-2.9209882249481
"4694",249000,1226000,-1.75452867961708,-2.12428651151306,-1.54523220383155,0.445713771317873,0.613051292255244,1.32117848755962,2.39440884433765,2.07905820885482,-0.157805511266608,-0.542651643275296,-0.887053897237748,-2.7390005217873
"4695",257000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4696",265000,1226000,-5.74573330938516,-4.35266964719209,0.103521365267018,1.24924622813655,2.07959548399999,3.10473759202072,1.48366431292262,0.641514918307609,-0.57981709323077,0.172032972504265,-2.42167726595861,-5.92893148652179
"4697",273000,1226000,-1.60066123607181,-1.87095476033316,-1.31893711815062,0.964289593109602,0.911447258594125,1.33483889670404,2.5553836719932,2.24518973151549,0.0644857684271027,-0.111431693182198,-0.466274584249014,-2.61110891057648
"4698",281000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4699",289000,1226000,-9.58725016846579,-7.97231929574183,-1.11078328556927,3.07991924141766,3.93006672792787,4.81815126862724,4.18233085993056,2.61154023302927,-0.714173293939781,-0.662845257403131,-4.31570887438324,-11.5775119621804
"4700",297000,1226000,-8.69339365269263,-6.94992850559759,0.0406136049845123,1.88181611168249,2.94967460184155,3.48515262167366,1.45016314922413,0.0640833242426501,-1.0635748422374,-1.14808436873841,-4.71809807284288,-10.0861810983104
"4701",305000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4702",313000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4703",321000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4704",329000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4705",337000,1226000,-0.439893350988114,-0.269697361198984,-0.622332501085671,-1.22421538584239,-1.07149362581146,-0.808397112874838,-1.21690815470258,-1.04011699253244,-0.780540533489278,-1.21779783201366,-0.292915633001725,-0.038102762031018
"4706",345000,1226000,-0.436772172087631,-0.2525620280977,-0.628687071749848,-1.24519441842122,-1.05335601031454,-0.816904799628041,-1.22927066710955,-1.04768655150312,-0.775973236772662,-1.23456455852763,-0.281313306793093,-0.0330568927506322
"4707",353000,1226000,11.7567693206158,10.8029311110244,0.739619489951384,-2.36876545895471,-4.04220843364444,-4.12695719113728,-1.50187574273443,0.803802695557848,1.78686423863285,3.32245414897148,7.28230049645112,16.3737739126867
"4708",361000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4709",369000,1226000,12.1554654164161,11.4335037374777,1.05362233187827,-1.96754611924099,-3.99751923738975,-4.4311177793332,-1.48987462091251,1.08576781847398,1.78807658717073,3.69082016726025,7.61786390869821,17.7596680027229
"4710",377000,1226000,11.8972695176394,11.4496712010617,0.565664176267676,-2.88996535478679,-4.92804988649727,-5.41293336421284,-2.76407432178063,0.173993917042649,0.965546430797295,2.50968481750511,7.49856617327297,18.3864065456426
"4711",385000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4712",393000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4713",401000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4714",409000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715",417000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716",425000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717",433000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4718",441000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719",449000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4720",457000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4721",465000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4722",473000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723",481000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4724",489000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725",497000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4726",505000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4727",513000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4728",521000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4729",529000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4730",537000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731",545000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4732",553000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733",561000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4734",569000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735",577000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4736",585000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4737",593000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4738",601000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4739",609000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740",617000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4741",625000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4742",633000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4743",641000,1226000,-0.405366480492749,-0.0893120240519913,-0.915843061467606,-1.09729324753149,-0.848426785497699,-0.952429780244489,-1.19994262622581,-0.922285042271098,-0.97267907990587,-1.10133721211712,-0.0880689940560735,-0.300666003146954
"4744",649000,1226000,0,0,0,0,0,0,0,0,0,0,0,0
"4745",657000,1226000,-14.459748383291,-13.0317403390578,0.767464588732167,0.449709680481688,2.46139984464744,9.33906870250275,4.53634572732871,-0.172938478772458,-1.83362237330983,-5.05274976721234,-12.3422170099012,-20.7847287888104
"4746",665000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4747",673000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4748",681000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4749",689000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4750",697000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4751",705000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4752",713000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753",721000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4754",729000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4755",737000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4756",745000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4757",753000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4758",761000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4759",769000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760",777000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4761",785000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4762",793000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4763",801000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4764",809000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4765",817000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4766",825000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4767",833000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4768",841000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4769",849000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4770",857000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4771",865000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4772",873000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4773",881000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4774",889000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4775",897000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776",905000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4777",913000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4778",921000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4779",929000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780",937000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4781",945000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4782",953000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783",961000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4784",969000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785",977000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4786",985000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4787",993000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788",1001000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789",1009000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4790",1017000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791",1025000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792",1033000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793",1041000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794",1049000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795",1057000,1226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796",-63000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4797",-55000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4798",-47000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4799",-39000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800",-31000,1218000,1.32563095327912,0.478607111029993,4.10404885339393,5.59749979594873,8.90091506506685,11.3017015332507,3.76018750741931,2.14014593654633,4.80254874295549,3.40029524251289,-0.29693589139008,0.574204024171723
"4801",-23000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4802",-15000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4803",-7000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4804",1000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4805",9000,1218000,0.238998473689572,-0.373542860485745,3.48006508056553,5.12547045387903,9.52289266772153,11.8285903610792,3.58931521917738,2.27866164587617,5.16373883323103,3.1941416318995,0.115803763705943,-0.113646333024358
"4806",17000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4807",25000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4808",33000,1218000,-0.324445153828358,-0.779447068907064,3.05488274815299,4.56257312027538,9.38251012415459,11.5077688145901,3.33286284548962,2.34301915366732,5.05255851528751,2.73688692126568,0.319866517555129,-0.469146893790961
"4809",41000,1218000,-3.56663717948704,-4.31298225876531,2.40513694054389,4.58563628703047,13.1293769773658,18.0956866845527,9.41773368578535,7.74496589584443,7.49298417239283,3.09562548768427,-0.757260955080429,-2.5158714912233
"4810",49000,1218000,-2.99337834547107,-3.33389893942879,-0.550100784073745,0.265711911267081,3.73719726980089,6.65824535114351,6.10973042584133,5.33226538560021,2.40014632299011,0.556291377945526,-1.08850736703091,-1.96381622244405
"4811",57000,1218000,-2.90879122702487,-3.25494025306708,-0.586904483544927,0.315325793690702,3.61687783005386,6.51110403856352,6.02401387165295,5.26420670064797,2.24677807012943,0.566466303127396,-1.03803378624241,-1.99936379956299
"4812",65000,1218000,-4.11887876718351,-4.25183511347943,-3.47028067227574,-1.08757281181354,2.64603573512177,6.03462197605082,5.03066233154176,4.24640808339828,0.417524015556167,-2.57193716188509,-1.42088130306514,-3.30523558488865
"4813",73000,1218000,-2.72168847029882,-3.11687413624365,-0.71358777319959,0.405901542740944,3.34694923871947,6.23519359444562,5.88566954596691,5.1763610382115,1.96670335248215,0.596426814870445,-0.928629635455901,-2.04698042495981
"4814",81000,1218000,-1.45298897237401,-1.45773865899938,-3.22799932718876,-2.26790574765707,-2.21637853980936,-1.66747341774474,-2.01591462685071,-2.50227669806047,-2.50458138152509,-3.82744839025586,-1.15006057838306,-1.2498907778128
"4815",89000,1218000,-4.95737543511844,-5.80816690138866,-2.18154360086003,0.766354768766365,8.44284069552685,12.9450760560891,6.05345197255332,4.81464867408351,3.11197681788103,-2.10338776625073,-1.57382124337066,-4.38073427650288
"4816",97000,1218000,-1.06475914156703,-1.49677276981414,1.52017474380229,2.29008673806353,7.22876105779384,8.35762595995771,2.3577129173769,2.36451185194788,3.64000491256459,0.825784875429586,0.483025495312679,-1.19428772863937
"4817",105000,1218000,-3.68333069327387,-4.17620728693496,-3.77992208448454,-1.86543292983138,0.510643362470054,3.49770860477327,3.1789927342655,2.14596336311654,-0.918015949271802,-3.12552909122005,-2.12086409751841,-3.19415619627846
"4818",113000,1218000,-3.56619406903019,-4.06281399087048,-3.67823922390902,-1.86013258112339,0.339093769120007,3.20646169244366,2.98460211991304,2.00214784138517,-0.979413790323474,-3.08655622237586,-2.14140276319143,-3.1707796894085
"4819",121000,1218000,-3.44762349901785,-3.96657142392518,-3.59920326513069,-1.90173587538325,0.17104598568074,2.88875519712903,2.76773654510304,1.86274113356188,-1.05162991840806,-3.0325197198929,-2.15922873438952,-3.13791676637466
"4820",129000,1218000,-3.33236826669493,-3.85047423714115,-3.52531019934916,-1.90424349926004,0.0113194985008813,2.64041349000645,2.57862491964149,1.73206931720079,-1.1082292506533,-2.99417469967563,-2.18025821689473,-3.12987282055204
"4821",137000,1218000,-1.01888071385473,-1.11439990509376,-2.21452171097788,-2.2079453113391,-2.34884699119548,-2.73308611865783,-2.80146451225687,-3.02291874324042,-2.08757185181344,-3.6747186859375,-1.68453216822655,-0.881228896819672
"4822",145000,1218000,-2.82309118581648,-3.20748082217017,-2.6584096765127,-0.956800174849103,1.04190759267519,3.14266898131095,3.21667852893483,2.74985252877445,-0.332478505124345,-2.04791548314175,-1.69047109702975,-3.00818980759304
"4823",153000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4824",161000,1218000,-0.503252779652866,-0.514971956290797,-1.08165645620962,-1.13151869450747,-1.11866198218292,-2.09289382876263,-2.05673915536804,-1.95838333127967,-1.01058906405729,-2.6690010842742,-1.36706106440279,-0.643396353060729
"4825",169000,1218000,-2.53530349858369,-2.95559336761738,-2.37822857325564,-0.732957472498485,0.769247742709397,2.4996370674649,2.82904783048498,2.42817651238671,-0.400581433185156,-1.77465167254669,-1.65678130956824,-2.95595390553385
"4826",177000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4827",185000,1218000,-0.170488581142995,-0.245508726082591,-0.648196322961662,-0.961915411363538,-1.18795485917722,-2.40121243760639,-2.11871710786596,-2.03950642950654,-0.800033148467074,-2.45627772886361,-1.42992716817774,-0.3385125271635
"4828",193000,1218000,-2.26865392013648,-2.6953616091356,-2.13764180667009,-0.576159200118882,0.49508465342121,1.92095214718009,2.52737912809778,2.1738641356504,-0.455523790585447,-1.51568337552653,-1.58489765122165,-2.90221139527161
"4829",201000,1218000,0.179750534163369,0.0386814219771022,-0.408221927693403,-0.879658067691874,-1.27046879372815,-2.56532767055775,-2.06954956705263,-1.98827424688344,-0.635334804339563,-2.27757068022769,-1.30238564572871,0.0124482118507097
"4830",209000,1218000,0.449995521662642,0.246548327104831,-0.279995154094331,-0.847056494032266,-1.33023225479325,-2.62713417139153,-2.07136230087388,-1.9413944207864,-0.56810256827148,-2.14773867234421,-1.17601029529611,0.271395462624948
"4831",217000,1218000,0.71599839289813,0.47700151617658,-0.194683447194654,-0.8239272396558,-1.37208739727054,-2.68399608799243,-1.94769990893577,-1.85162948238261,-0.411083181073294,-2.03383807810216,-1.00522400620847,0.574155893636409
"4832",225000,1218000,-1.19953878385053,-0.847770115437744,0.116721052649562,0.816962909897845,1.41976563225709,2.71474959319698,1.89839474113695,1.75751519111882,0.324320736520167,1.80559662552943,0.713735141490103,-1.00823277444649
"4833",233000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4834",241000,1218000,-2.4580384883755,-1.84157109856102,0.0630351805055059,0.925963442507171,1.62455422591512,2.80609877535432,1.74130852182013,1.46327508913339,0.0727941329642579,1.32162629265641,-0.151111286845921,-2.29801015244754
"4835",249000,1218000,3.25146777999697,2.44195269340593,-0.090031605263483,-1.02404827694369,-1.80659615347171,-2.89783296364431,-1.70088514383265,-1.28063230426717,0.0378070887501298,-1.02178856715889,0.671400561983103,3.20122214777874
"4836",257000,1218000,-1.80423280522492,-2.04959894116532,-1.49429833406409,0.34158724517688,0.551085743621281,1.2197537567901,2.34512316304703,2.05010814492732,-0.181345313310477,-0.568069835198488,-0.880167446360537,-2.74666847135416
"4837",265000,1218000,-4.83072825366354,-3.70786724358778,0.11265877406085,1.28073836274632,2.15484014202857,3.08519898940804,1.62834389407762,0.964859273029067,-0.27920514835984,0.423317490559465,-1.80728498926161,-5.11436059061947
"4838",273000,1218000,-1.705911653184,-1.85885676690811,-1.3691551232361,0.698042197328462,0.771892242805155,1.23724651540995,2.48442526172003,2.17203194465886,-0.027002198643187,-0.290592653195115,-0.598105656825922,-2.63281103345372
"4839",281000,1218000,-1.67204222775671,-1.760018978898,-1.30107095355791,0.884174809746983,0.886588023016705,1.2548519101724,2.55983985563579,2.25484142968186,0.0503730831004406,-0.157404780509991,-0.453646866445007,-2.59379714835678
"4840",289000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4841",297000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4842",305000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4843",313000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4844",321000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4845",329000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4846",337000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4847",345000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4848",353000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4849",361000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4850",369000,1218000,10.8926944226156,10.4090481024092,0.600500376411927,-3.00367956816365,-4.8065292250562,-4.92701997609259,-2.72530718987623,-0.151552581192634,0.766322347753643,2.16993528509877,6.76540781075782,16.7071262182648
"4851",377000,1218000,11.0295303685816,10.6462564156292,0.791159196043584,-2.68715530220779,-4.64447205094473,-4.99641983776951,-2.67899687845798,-0.020798880226733,0.785234911359881,2.35206758341477,6.98993760760731,17.2982527328237
"4852",385000,1218000,-0.459534145927304,-0.231296536524554,-0.644190985480373,-1.25352541342089,-1.03196621066168,-0.762744476169696,-1.26150024820072,-1.03869043535074,-0.775758413619956,-1.25570258338769,-0.252453463750404,-0.0473636385224082
"4853",393000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4854",401000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855",409000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4856",417000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4857",425000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4858",433000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4859",441000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4860",449000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4861",457000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4862",465000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4863",473000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4864",481000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4865",489000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4866",497000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4867",505000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4868",513000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4869",521000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4870",529000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4871",537000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4872",545000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4873",553000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4874",561000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4875",569000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4876",577000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4877",585000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4878",593000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4879",601000,1218000,0.425378970541576,0.108128831940585,0.88456616905691,1.13114890102796,0.858872557708879,0.902609782279209,1.23498660079673,0.949773756778043,0.930493321069251,1.14394467104951,0.109606106892465,0.260310148863591
"4880",609000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4881",617000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4882",625000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4883",633000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4884",641000,1218000,14.7853567381889,13.0105485239863,0.133636319667393,0.817666893749533,-1.74619046455143,-7.73130594008752,-3.30579457950336,0.837537734940427,2.68861385790006,5.82980682098619,11.5367607547101,20.1803865067285
"4885",649000,1218000,-0.396849092537964,-0.087683826372308,-0.927308744374643,-1.10608034848449,-0.840057587407749,-0.975965015326094,-1.20029696228126,-0.914868749238232,-0.992945329275047,-1.11823459956049,-0.101362945349622,-0.310947027102269
"4886",657000,1218000,0,0,0,0,0,0,0,0,0,0,0,0
"4887",665000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4888",673000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4889",681000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4890",689000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891",697000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892",705000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4893",713000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4894",721000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4895",729000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896",737000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4897",745000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4898",753000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4899",761000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4900",769000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901",777000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902",785000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4903",793000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904",801000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4905",809000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4906",817000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4907",825000,1218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
