"","Map.X","Map.Y","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","NA"
"3579",353000,1290000,-0.804532909666666,-0.986890921591209,-1.86251552169451,-0.806648388027412,-2.36515699947182,-4.27715243141531,-4.48855402063497,-3.580058328436,-2.4959320095107,-1.10195388372198,0.043156593809161,-0.0890470954511663
"3580",361000,1290000,-0.0858503136056166,-0.259852019885366,-0.170418224353879,-0.0351736215709629,-0.0648058445985585,-0.0322684836352622,-0.157670525046919,-0.0486859043547886,-0.0430194819202279,-0.00730450637746146,-0.000762783472667866,-0.0933663233368372
"3581",369000,1290000,-0.838002817505113,-1.10113372546108,-1.43954240475849,-0.833650360142495,-2.35770839844072,-4.25435404623823,-4.44997904657361,-3.57103047862187,-2.49568896159025,-1.100571950083,0.0475892133225527,-0.108690707205178
"3582",377000,1290000,-0.807963575220107,-1.01437250287477,-1.60545437798763,-0.782844017873327,-2.35393886350595,-4.24453320339271,-4.43237687394367,-3.56683897692245,-2.4954459136698,-1.09997969280916,0.0480977356376648,-0.0827753398911506
"3583",385000,1290000,-0.0886952557718844,-0.287477483793445,-0.183527318534947,-0.0355289106777397,-0.0610664659432671,0.00911935407083493,-0.122091665475761,-0.0338544368029989,-0.0376724276702561,-0.00829160183387504,-0.00135605950696506,-0.105199824393471
"3584",393000,1290000,-0.877748333063269,-1.29997951254944,-1.44568729265587,-0.776448813951333,-2.34679182526963,-4.22524226208902,-4.39941961455144,-3.55877839673126,-2.4954459136698,-1.09879517826146,-0.0463094321628544,-0.129517669064852
"3585",401000,1290000,-0.828129194692771,-1.17537715971404,-1.58292312236392,-0.800928233408297,-2.34305244661434,-4.21612290801819,-4.3848135564117,-3.55458689503184,-2.49520286574934,-1.09840034007889,-0.0180525421864714,-0.0812961522590714
"3586",409000,1290000,-0.0848462163704629,-0.297980915383495,-0.219372497936304,-0.0202514790863124,-0.0477072341344442,0.105924804976622,-0.0295866305907519,0.0132193515135518,-0.0194438336362613,-0.0084890209251577,-0.00372916364415381,-0.11377911265953
"3587",417000,1290000,0.913812158759195,1.46199134776036,1.99299197471545,2.26461276659916,3.7632925849176,4.93813022935719,4.37320361276216,3.95838972028971,3.04757787456348,1.56000565931619,0.238835980664209,-0.694034836971548
"3588",425000,1290000,-0.751985154360305,-0.818836016150397,-1.86292518088766,-0.743762216127812,-2.33237712367907,-4.19262303406642,-4.34436601079396,-3.54491419880241,-2.4959320095107,-1.09682098734863,-0.0299519643600891,-0.0775685994262318
"3589",433000,1290000,-0.0615009556531461,-0.2661828553643,-0.205648914965499,0.0074610712423255,-0.0217426775037509,0.260953824180819,0.121717151164486,0.0973718087095785,0.0140967793862889,-0.00750192546874412,-0.00169507438370617,-0.113009935090849
"3590",441000,1290000,-0.784785664041983,-0.900417464253942,-2.04399454426366,-0.741950241683248,-2.3247475849711,-4.17929474734751,-4.32264418073999,-3.53911058106476,-2.49666115327206,-1.09622873007478,-0.054632247386852,-0.0746102241620736
"3591",449000,1290000,-0.847039692621494,-1.02530758233838,-1.40041995181187,-0.74742169392762,-2.32103836259528,-4.17298134837539,-4.31253229433556,-3.53653119540358,-2.49690420119252,-1.09613002052914,0.0444533257126963,-0.107507357099514
"3592",457000,1290000,-0.0145594099097243,-0.185896350881446,-0.13047645302094,0.0415688254929571,0.0110673545684841,0.44263941682284,0.293244705728591,0.201192081572109,0.0571162613065168,-0.00592257273848201,-0.000762783472667983,-0.0979813887489246
"3593",465000,1290000,-0.871221701034772,-0.964157466916853,-1.56612709544443,-0.763978166303447,-2.31340882388731,-4.16351124991722,-4.29530463601689,-3.53201727049651,-2.49787639287433,-1.09504421552709,-0.0392579227266365,-0.0565641350507073
"3594",473000,1290000,-0.809720745381626,-0.792073847989446,-1.43810859758244,-0.772540633776783,-2.30921710103984,-4.15860082849446,-4.28856337841393,-3.53008273125062,-2.49811944079478,-1.09464937734452,0.0244090711253698,-0.0470973342054009
"3595",481000,1290000,0.0496191383704974,-0.0766894388698228,-0.0794738834727233,0.0607544372589358,0.0455962945709728,0.596265458477676,0.437058201258324,0.298563890281687,0.102080126590371,-0.00414580091693752,0.00127130578777966,-0.0593450077990165
"3596",489000,1290000,0.0616683051923385,-0.0397116043678634,-0.0516170583379545,0.0675049302877068,0.0587444324234493,0.657996470649484,0.491362776393247,0.334675289538219,0.1190934810221,-0.00355354364308926,0.00271211901392976,-0.0672142860016775
"3597",497000,1290000,0.0702868064607386,-0.00532365710728654,-0.0380983049637274,0.0731895559961449,0.0705958502583637,0.70289175222898,0.529937750454608,0.362403685395914,0.133433308328842,-0.00296128636924101,0.00220359669881797,-0.0469198316895513
"3598",505000,1290000,0.0889462800806728,0.0264744029119085,-0.0223264260271305,0.0707025322487021,0.08130132947311,0.727093114955426,0.554655694998781,0.386263002761837,0.146314848112865,-0.00236902909539275,0.00194933554126225,-0.043606451393694
"3599",513000,1290000,0.0990709272018026,0.0538121015709454,-0.00491591031790132,0.0643073283267094,0.090860870067686,0.756906387879311,0.578999125231677,0.406575664843636,0.157495052453715,-0.00157935273026183,0.00135605950696506,-0.0356780056857497
"3600",521000,1290000,0.715000906198821,1.24731847197466,0.996495987357723,0.989977567124552,2.38132076527212,4.91831317147249,4.85969770310883,3.94600866911604,2.66849603303252,1.09168809097528,-0.00547509025937111,-0.0262112048404429
"3601",529000,1290000,9999,9999,9999,9999,8.21224849633005,9.68387716225849,9.73587403591377,8.28904927612935,5.84148663454988,9999,9999,9999
"3602",537000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3603",545000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3604",553000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3605",561000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3606",569000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3607",577000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3608",585000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3609",593000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3610",601000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3611",609000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3612",617000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3613",625000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3614",633000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3615",641000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3616",649000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3617",657000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3618",665000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3619",673000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3620",681000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3621",689000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3622",697000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3623",705000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3624",713000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3625",721000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3626",729000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3627",737000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3628",745000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3629",753000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3630",761000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3631",769000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3632",777000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3633",785000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3634",793000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3635",801000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3636",809000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3637",817000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3638",825000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3639",833000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3640",841000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3641",849000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3642",857000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3643",865000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3644",873000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3645",881000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3646",889000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3647",897000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3648",905000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3649",913000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3650",921000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3651",929000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3652",937000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3653",945000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3654",953000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3655",961000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3656",969000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3657",977000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3658",985000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3659",993000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3660",1001000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3661",1009000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3662",1017000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3663",1025000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3664",1033000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3665",1041000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3666",1049000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3667",1057000,1290000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3668",-63000,1282000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3669",-55000,1282000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3670",-47000,1282000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3671",-39000,1282000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3672",-31000,1282000,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
"3673",-23000,1282000,-5.94074129178513,-8.00102498437731,-4.9560569188299,-0.0682155085012603,-0.6429318784743,-0.540497100890646,-2.37928941953224,-1.95066040626804,-2.13566207702283,-1.48064318462053,-3.41498160713378,-4.27189388144465
"3674",-15000,1282000,0.147518618797954,0.294815497644027,0.124126735526983,-0.161656543583719,-0.109165731710927,0.0196416856910286,-0.0996208067992407,0.0122520818906089,0.0226034566021532,-0.0294154446011277,0.0533100893675619,-0.035618838180467
"3675",-7000,1282000,-6.13210548985145,-8.44562229414796,-5.14654844364854,-0.06714964118093,-0.610664659432671,-0.586444615632162,-2.4437058810716,-1.90003996266737,-2.12350968100017,-1.46465223822663,-3.4500696468765,-4.59985936322925
"3676",1000,1282000,0.101079121672109,0.231651025479204,0.141946910429374,-0.151353159487173,-0.0708672567736686,0.0133282867189154,-0.122466179787037,0.00290180886882871,0.0228465045226074,-0.0205315854934044,0.0301723240299712,-0.0473340042265333
"3677",9000,1282000,0.0758930160236785,0.195968134597935,0.0923781480572105,-0.141760353604184,-0.0461391076015789,0.00806712090881591,-0.133327094814022,-0.00354665528412368,0.0223604086817004,-0.00848902092515742,0.0164422215219505,-0.0503515469959752
"3678",17000,1282000,-6.39400751868729,-9.23035812828682,-6.05271457891484,-0.0792294708113599,-0.569652119342378,-0.642212973219192,-2.54257765924829,-1.86328371699554,-2.12326663307971,-1.40799295902848,-2.98697532524795,-4.44880472224132
"3679",25000,1282000,-6.49433356743304,-9.47222482010703,-6.18933591983316,-0.0874011202672414,-0.557589607551116,-0.657294981874805,-2.57403686139542,-1.86425098661848,-2.12885673525014,-1.40917747357618,-3.01528306745585,-4.56246549989029
"3680",33000,1282000,-6.57934713334269,-9.66876848520305,-6.27188224725457,-0.0948621915095664,-0.546733346938978,-0.668869546657017,-2.60399800629745,-1.87295641322497,-2.137363412466,-1.41391553176696,-3.13207369249321,-4.60613111878926
"3681",41000,1282000,-6.41358741477279,-9.9271816788432,-5.74936194638107,-0.104810286499333,-0.537083337505969,-0.678690389502533,-2.63283560826565,-1.8887551503997,-2.14902971264776,-1.40799295902848,-2.86128555969614,-4.45673316794927
"3682",49000,1282000,-6.60679245777022,-10.1855948724834,-6.44926467789214,-0.118666561663652,-0.529544267636429,-0.685354532861989,-2.65905161005493,-1.91261446776562,-2.1633695399545,-1.40286006265513,-3.00146821122864,-4.64334747961238
"3683",57000,1282000,-6.81581203222132,-10.4312025125411,-6.80812613109887,-0.13252283682797,-0.523211448946017,-0.688861976735388,-2.682271497354,-1.94356709569979,-2.18086899022714,-1.40187296719872,-2.69855841886034,-4.9079445632387
"3684",65000,1282000,-5.2473284761421,-9.85984461056726,-8.85416897132832,-2.6366004613951,-2.03283479962254,-0.18308857019138,-0.847151372104821,-1.26873532209334,-0.963928052517645,-1.30336084064863,-2.37878263637415,-3.80021052932725
"3685",73000,1282000,-12.4287992514985,-21.1021134775346,-16.3320878832411,-3.08390944682785,-2.53825404367644,-0.885278833645681,-3.63615944817229,-3.60436903829263,-3.31444449122116,-2.70049574965656,-5.70655266646625,-8.49414622595673
"3686",81000,1282000,0.175968040460634,0.261290846130578,0.281845524892956,0.031265441396411,-0.00693594427997543,0.00526116581009754,0.050184917710895,0.287923924429316,0.115690810135755,-0.00217161000411119,-0.0207646612004015,-0.0781602744790632
"3687",89000,1282000,-12.9759485698875,-21.5513150312899,-18.005545687293,-5.28243843956641,-5.99425414071163,-5.00126421907835,-6.61205016556615,-6.80055029570339,-5.69923068670859,-3.97878436571229,-5.48483693707747,-8.36326770427037
"3688",97000,1282000,-5.2042359698001,-9.92502343947538,-8.92340137497209,-2.86185375509197,-2.03977074390252,-0.201327278333051,-0.852020058151402,-1.20908702867854,-0.937192781267785,-1.43346002180396,-2.68889649487321,-3.53999184109188
"3689",105000,1282000,-6.90567873476755,-12.2465695861256,-12.4419641850093,-5.72420491493343,-8.14530155588854,-9.51236315684932,-9.7340014643574,-8.4973346682697,-5.86433313907249,-3.74867267291313,-2.95343827856633,-3.70311665315757
"3690",113000,1282000,-6.86425972381747,-12.2301669669302,-12.3157891535165,-5.8204882628701,-8.14530155588854,-9.513064645624,-9.7325034071123,-8.4837928935485,-5.85728474937934,-3.69700809672444,-3.18506171772787,-3.66732031246125
"3691",121000,1282000,-14.0453121253258,-23.7571795478251,-19.7324640160521,-6.40316239798504,-8.69414584239099,-10.1707103718861,-12.5125231397092,-10.8716591693867,-8.25106371792354,-5.10877176039642,-6.69719651316377,-8.72472199404523
"3692",129000,1282000,0.15689019299272,0.251650710287653,0.248663130247128,0.248702374744181,0.0856136774384869,0.171163261021828,0.237442073348568,0.164435835900281,0.0157981148294624,0.0136219172985085,0.0132215801929085,0.0406480761295355
"3693",137000,1282000,-5.84292548612726,-10.3939369127901,-9.97458686461645,-5.08276596155751,-5.5500219877189,-4.48216252581543,-4.00955021651381,-4.41171675024225,-3.28309130948269,-2.55973593757197,-2.39920828269781,-3.41911262779837
"3694",145000,1282000,0.824782203908927,0.616968693947092,1.66915638252376,2.02372675220408,3.59312069982236,4.45866265186367,3.45002583546845,3.46443736617357,2.40131345407825,1.28717247516345,0.0228835041800342,0.166911532403814
"3695",153000,1282000,-0.0182410997719532,-0.169205966436982,-0.0176153453058097,-0.114047803275547,0.000603125589564154,0.126969468217011,0.103740464223269,-0.0219247781200379,-0.0809349575109369,0.00690966819489559,0.00322064132904179,-0.0879229128507858
"3696",161000,1282000,-5.2194647778666,-9.91178623801943,-8.04816450878924,-3.12938645249535,-2.04610356259293,-0.228334596158217,-0.852394572462678,-1.08785590260304,-0.876187753234016,-1.28914666607627,-2.28589256014705,-2.98156892622935
"3697",169000,1282000,-0.794240913006344,-0.685744588468247,-1.464121956348,-2.02514790863119,-3.54734346757452,-4.21840274653589,-3.1818735885953,-3.35997224689574,-2.48978289712324,-1.28065764515112,-0.281382347695236,-0.275661407114275
"3698",177000,1282000,-0.747717741110903,-0.626321064540973,-1.59029698784077,-1.9825132158179,-3.55747597747918,-4.23944740977628,-3.21483084798753,-3.37609340727813,-2.50023395770273,-1.28440860788549,-0.254091650117566,-0.224244845023203
"3699",185000,1282000,-0.976819260265072,-1.92745163808658,-2.22014799732176,-1.01022904621086,-2.48131898802168,-4.71803812630145,-5.21286469864148,-3.7899558366146,-2.52995871837416,-1.12366998376308,-0.13213952358182,-0.201287852973334
"3700",193000,1282000,0.802273690887571,0.594523004521778,0.970687458188746,2.15198611975072,3.62864479704763,4.5866843532427,3.69870333815527,3.56342129092139,2.44895084648709,1.32191823522921,0.214257402100469,-0.625223028327225
"3701",201000,1282000,-0.0242656831828732,-0.232802086475372,-0.0587860942182268,-0.107297310246776,-0.00693594427997585,0.127670956991691,0.111605264760052,-0.0267611262347524,-0.0899277305677072,0.0211238427672524,-0.00127130578777954,-0.0514757295963553
"3702",209000,1282000,0.0605805331875888,0.124746235459919,0.0839801345974641,0.145313244671957,0.0458073885273197,0.18519303651542,0.299985963331549,0.174430955337357,0.0131245877044766,0.0100683736554195,0.00906864795282805,0.00568008050718412
"3703",217000,1282000,0.0515436580712084,0.111940681877528,0.0782449058932475,0.135720438788967,0.0410426963697704,0.182036337029361,0.289499562615839,0.170239453637938,0.0116663001817562,0.00927869729028862,0.00974667770631099,0.00319504528529093
"3704",225000,1282000,0.0427578072636159,0.0974085368008815,0.0641116637292846,0.125772343799201,0.0359764414174409,0.178528893155964,0.277515104655029,0.163790989484986,0.0102080126590368,0.00888385910772302,0.00839061819934594,-0.00136085262151272
"3705",233000,1282000,-0.876576886288923,-1.3146555402506,-2.14169826183193,-0.930999575399504,-2.45086114574875,-4.59141940247178,-4.98178936858459,-3.72676088791567,-2.52363947244238,-1.11458870556408,0.0286467570846354,-0.112714097564433
"3706",241000,1282000,-0.961255753120194,-1.36055409747288,-2.04256073708761,-0.955514523767144,-2.44600598475276,-4.57212846116809,-4.94583599470216,-3.71773303810153,-2.52242423284011,-1.11360161010766,0.0388934817341396,-0.234894995974173
"3707",249000,1282000,0.0149777837577049,0.0423014916092456,0.0188443228852843,0.0930857459756786,0.0162843909182045,0.151872319718137,0.208978985691641,0.131226245512577,0.00364571880679856,0.00651483001233027,0.00618702150052785,-0.0166852364898533
"3708",257000,1282000,-0.856243917277067,-0.898546990135166,-1.96349651280804,-2.0926528389189,-3.68238328707771,-4.4747968936813,-3.68709339450574,-3.6014672294238,-2.63318117019066,-1.32685371251128,-0.271381408831369,0.0275128899566727
"3709",265000,1282000,-0.855658193889894,-1.23595174463748,-1.89139649481217,-0.889786039013324,-2.43189284595698,-4.51776308113042,-4.84921130239312,-3.69193918148972,-2.51999375363558,-1.11064032373842,0.0578444133439754,-0.195844442487282
"3710",273000,1282000,-0.850051984326954,-1.20904569385201,-1.84612915396817,-0.917143300235185,-2.42724877891735,-4.50057660615077,-4.81812661455727,-3.68452344771383,-2.51950765779467,-1.10985064737329,0.00984838216933311,-0.208328786102031
"3711",281000,1282000,-0.920840839405269,-1.36055409747288,-1.80905499698734,-0.962975595009469,-2.42287611839302,-4.48339013117112,-4.78741644103269,-3.67646286752264,-2.51877851403331,-1.10886355191688,0.0204256463236602,-0.263709571047075
"3712",289000,1282000,-0.0348923789215807,-0.0755383778736525,-0.0458818296337373,0.0394370908522916,-0.0224664282112266,0.0680444111439231,0.0355788595711572,0.0512652900159698,-0.0145828752271959,0.0013819336389789,0.00355965620578314,-0.0427781063197298
"3713",297000,1282000,-0.878752430298422,-1.31738931011651,-1.74699162922385,-0.928867840758839,-2.41394985966748,-4.45112164753586,-4.72974123709629,-3.66259866959379,-2.51732022651059,-1.10728419918662,0.0133995630031982,-0.159160589211719
"3714",305000,1282000,-0.05129263376242,-0.122875761341143,-0.0759917803308765,0.0191856117659801,-0.0368208172428292,0.0319177392479225,-0.0325827450809551,0.0180556996282663,-0.0235756482839666,-0.00118451454769651,0.00203408926044764,-0.0515940646069218
"3715",313000,1282000,0.858837835134547,1.03854478379434,2.77789898880687,2.01448923542787,3.78259260378362,4.79502651932254,4.13651056803615,3.88552207536135,2.97855226515475,1.4810380228031,0.22417358724515,-0.178745033460447
"3716",321000,1282000,-0.0636764996626452,-0.165896666072994,-0.0987278655511664,0.00390818017455089,-0.0490642667109605,0.00140297754935967,-0.0835166914144015,-0.00935027302178109,-0.0325684213407376,-0.00276386727795835,0.00186458182207685,-0.0592858402937333
"3717",329000,1282000,-0.817000450336488,-1.06415589095912,-1.90757803294193,-0.831873914608608,-2.39727343711606,-4.39219659046277,-4.62712431580684,-3.63712723618963,-2.51610498690832,-1.10432291281738,0.0481740139849313,-0.223179829928106
"3718",337000,1282000,-0.0756419917148898,-0.204601092069209,-0.129657134634623,-0.00994809498976634,-0.0586238073055365,-0.0185894525290105,-0.122091665475761,-0.0296629351035803,-0.0391307151929755,-0.0047380581907855,0.000932290911038542,-0.0817694923013369
"3719",345000,1282000,-0.811394240773548,-1.02487593446482,-1.88238399256269,-0.797055582144423,-2.38940264817226,-4.36589076141229,-4.58143356983125,-3.62584242392196,-2.51513279522651,-1.10274356008711,0.00495809257234078,-0.110465732363672
"3720",353000,1282000,-0.816080027870931,-1.00602731065253,-1.84469534679212,-0.797766160357978,-2.38536170672219,-4.35326396346805,-4.55971173977728,-3.62003880618431,-2.51488974730606,-1.10215130281327,0.0162981401993355,-0.108513204689328
"3721",361000,1282000,-0.885864785714093,-1.02919241320046,-1.35679124774051,-0.879837944023557,-2.38183342202324,-4.34098790991116,-4.53836442403459,-3.61520245806959,-2.5146466993856,-1.10155904553942,0.0232903220321239,-0.119459193166714
"3722",369000,1282000,-0.972133473167689,-1.39062556599782,-0.983591722773236,-0.896181242935318,-2.37782263685265,-4.32906260074161,-4.51814065122572,-3.61004368674723,-2.5146466993856,-1.10076936917429,0.00196628628509909,-0.112477427543301
"3723",377000,1282000,-0.890634247581071,-1.36501445883304,-0.96187978553584,-0.964752040543356,-2.3740229456384,-4.31783878034673,-4.49941493566195,-3.60552976184016,-2.51440365146515,-1.10017711190044,0.0234174526109016,-0.170875755257786
"3724",385000,1282000,-0.95012700876391,-1.44213554557642,-0.903503350510774,-0.894404797401431,-2.37010262930624,-4.30731644872654,-4.48106373440946,-3.60069341372545,-2.51440365146515,-1.09978227371787,0.0228496026923601,-0.0543749373552304
"3725",393000,1282000,-0.0917075474773446,-0.289923488410305,-0.175948623461518,-0.0166985880185383,-0.0574778686853671,0.0726040881793403,-0.0550536037574752,0,-0.0257630795680461,-0.00829160183387504,-0.00347490248659809,-0.110939072405938
"3726",401000,1282000,-0.0913728483989601,-0.296829854387326,-0.181069363375998,-0.014211564271096,-0.0517180193050393,0.11329043711076,-0.0179766869412157,0.0212799317047416,-0.0177424981930885,-0.00848902092515797,-0.00220359669881808,-0.113601610143681
"3727",409000,1282000,-0.0814155508170221,-0.288484662165094,-0.197250901505753,-0.00603991481521546,-0.0437869178022829,0.160991673788973,0.0299611449020271,0.0480410579394945,-0.00729143761359813,-0.00809418274259238,-0.0022035966988182,-0.11265493005915
"3728",417000,1282000,-0.0804951283514649,-0.286758070670838,-0.191310843204956,0.00177644553388681,-0.0355542535047471,0.217461520150683,0.0820186341692992,0.0777039930430739,0.00413181464770523,-0.00789676365130944,-0.00135605950696506,-0.10295145919271
"3729",425000,1282000,-0.0686969858384124,-0.272657573467756,-0.174924475478622,0.0106586732033219,-0.0254217436000859,0.27673732161111,0.140442866728254,0.113170545884311,0.0177424981930881,-0.00769934456002678,-0.0011017983494091,-0.104963154372338
"3730",433000,1282000,-0.813151410935066,-0.940992364368933,-1.69762769644827,-0.75086799826336,-2.34823932668458,-4.25400330185089,-4.39155481401465,-3.57780136598247,-2.51561889106742,-1.09747247034986,0.0217393289710325,-0.0460323191103039
"3731",441000,1282000,-0.0389924426317903,-0.229924433984947,-0.146248331957536,0.0355289106777402,-0.00171890793025455,0.408266466863539,0.265156132382942,0.19022969251209,0.0476373924088395,-0.00631741092104733,-0.000932290911038542,-0.104963154372338
"3732",449000,1282000,-0.843106978450477,-1.34487089140006,-0.882610731659698,-0.774317079310669,-2.34051931913817,-4.24102575951931,-4.36908395533813,-3.57199774824481,-2.51634803482878,-1.09563647280094,0.0343506823858069,-0.139990317499973
"3733",457000,1282000,-0.801185918882822,-0.816390011533536,-1.55240351247363,-0.758400127327041,-2.3367497842034,-4.23506310493454,-4.35972109755625,-3.56941836258363,-2.51683413066968,-1.09573518234658,0.00411903075240617,-0.0285187375464866
"3734",465000,1282000,0.0255208047268162,-0.123307409214705,-0.0936071256366862,0.0582674135114939,0.0361573790943095,0.567855163103153,0.415336371204354,0.294372388582268,0.0921151618517867,-0.00434322000822018,0.00135605950696506,-0.0801128021534079
"3735",473000,1282000,-0.854570421885144,-0.807181523564176,-1.72527969198646,-0.739498746846484,-2.32848696362639,-4.22489151770168,-4.34249343923758,-3.56458201446892,-2.51804937027195,-1.09464937734452,0.00250871008788516,-0.103483966740259
"3736",481000,1282000,-0.53292460755767,-0.736966802797809,-1.59623704614157,-0.755842045758244,-2.32375242774832,-4.21927960750425,-4.33500315301208,-3.56232505201538,-2.51877851403331,-1.09425453916196,0.0110688357256017,-0.214423039146197
"3737",489000,1282000,-1.46288599684892,-2.14442663586461,-3.82887964885466,-3.11176411279919,-6.21831529723433,-9.14548452769188,-8.74004048223264,-7.57101279269812,-5.52576738588109,-2.54903582282445,-0.290484897135739,-0.572978121162189
"3738",497000,1282000,-1.11965209196564,-1.2686131004038,-2.76478989462581,-2.2418742637654,-3.82052920336714,-4.20472371542964,-3.86461317805025,-3.61339688810677,-2.87185422807577,-1.46129611367482,-0.30824927667698,-0.574043136257286
