; Number of ROIs: 1
; File Dimension: 17 x 14
;
; ROI name: ROI #2
; ROI rgb value: {0, 128, 0}
; ROI npts: 238
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20, B21, B22, B23, B24, B25, B26, B27, B28, B29, B30, B31, B32, B33, B34, B35, B36, B37, B38, B39, B40, B41, B42, B43, B44, B45, B46, B47, B48, B49, B50, B51, B52, B53, B54, B55, B56, B57, B58, B59, B60, B61, B62, B63, B64, B65, B66, B67, B68, B69, B70, B71, B72, B73, B74, B75, B76, B77, B78, B79, B80, B81, B82, B83, B84, B85, B86, B87, B88, B89, B90, B91, B92, B93, B94, B95, B96, B97, B98, B99, B100, B101, B102, B103, B104, B105, B106, B107, B108, B109, B110, B111, B112, B113, B114, B115, B116, B117, B118, B119, B120
  3,   3,  47.00000000,  264.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  4,   3,  47.00000000,  265.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  5,   3,  47.00000000,  266.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  6,   3,  47.00000000,  267.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  7,   3,  47.00000000,  268.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  8,   3,  47.00000000,  269.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  9,   3,  47.00000000,  270.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 10,   3,  47.00000000,  271.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 11,   3,  47.00000000,  272.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 12,   3,  47.00000000,  273.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 13,   3,  47.00000000,  274.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 14,   3,  47.00000000,  275.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 15,   3,  47.00000000,  276.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
 16,   3,  47.00000000,  277.00000000,  131.053665,  195.880020,  286.851044,  380.548676,  449.994751,  480.724457,  463.155701,  404.828247,  318.482880,  224.036179,  147.295105,  113.119759,  130.644379,  195.142105,  285.868317,  379.746887,  449.447052,  480.417542,  463.453766,  405.426941,  319.197571,  224.590775,  147.742294,  113.146416,  130.232529,  195.799637,  288.330872,  381.874237,  450.635956,  480.542053,  462.298126,  403.408905,  316.823547,  222.475815,  146.248154,  112.927544,  131.305832,  196.431976,  287.488861,  381.108429,  450.165833,  480.437500,  462.669647,  404.048828,  317.483826,  223.155716,  146.698486,  112.959709,  130.957230,  195.759613,  286.681580,  380.419128,  449.832428,  480.414917,  462.959412,  404.549011,  318.203583,  223.825470,  147.146683,  113.012077,  130.586380,  195.079437,  285.888123,  379.710236,  449.343842,  480.302368,  463.226318,  405.139191,  318.896545,  224.513000,  147.634155,  113.090904,  130.245773,  195.827866,  288.332062,  381.830902,  450.567108,  480.429565,  462.207794,  403.239502,  316.582764,  222.290192,  146.150681,  112.878487,  131.348404,  196.484222,  287.547333,  381.138306,  450.196320,  480.412628,  462.570587,  403.873016,  317.337158,  222.999359,  146.621170,  112.938896,  130.995697,  195.859772,  286.817017,  380.573059,  449.886749,  480.441559,  462.982117,  404.546600,  318.139221,  223.739532,  147.119873,  113.025871,  130.654968,  195.206757,  286.056366,  379.990936,  449.612946,  480.507477,  463.328064,  405.156799,  318.888428,  224.508957,  147.652710,  113.150948
  0,   4,  46.00000000,  261.00000000,  138.010971,  202.688873,  292.582336,  384.138123,  451.498077,  480.756348,  463.879852,  407.621002,  323.434082,  230.437607,  154.343292,  119.817253,  137.594681,  201.957504,  291.606171,  383.356720,  450.968964,  480.453461,  464.162628,  408.206421,  324.129852,  230.975067,  154.791489,  119.840660,  137.174637,  202.601135,  294.033478,  385.426636,  452.102814,  480.571350,  463.055115,  406.231476,  321.807800,  228.889801,  153.288681,  119.623772,  138.260223,  203.224564,  293.205566,  384.675507,  451.648651,  480.468689,  463.411316,  406.856750,  322.452637,  229.562088,  153.739517,  119.653694,  137.908142,  202.560165,  292.407043,  384.002258,  451.331726,  480.446716,  463.685791,  407.343445,  323.154602,  230.223358,  154.189850,  119.703712,  137.532181,  201.888138,  291.623779,  383.315582,  450.863007,  480.336975,  463.937744,  407.919220,  323.829132,  230.900650,  154.680191,  119.782387,  137.186584,  202.625916,  294.031036,  385.379181,  452.028595,  480.456665,  462.966980,  406.062103,  321.566895,  228.701035,  153.188354,  119.572502,  138.302795,  203.274460,  293.259644,  384.703979,  451.676910,  480.444305,  463.314575,  406.681519,  322.306824,  229.404526,  153.661636,  119.631691,  137.946609,  202.659546,  292.540924,  384.155365,  451.385101,  480.475433,  463.711182,  407.343445,  323.093445,  230.138657,  154.165268,  119.718727,  137.602249,  202.015717,  291.790771,  383.594513,  451.130005,  480.542053,  464.043518,  407.938873,  323.822968,  230.899643,  154.702545,  119.846336
  1,   4,  46.00000000,  262.00000000,  138.010971,  202.688873,  292.582336,  384.138123,  451.498077,  480.756348,  463.879852,  407.621002,  323.434082,  230.437607,  154.343292,  119.817253,  137.594681,  201.957504,  291.606171,  383.356720,  450.968964,  480.453461,  464.162628,  408.206421,  324.129852,  230.975067,  154.791489,  119.840660,  137.174637,  202.601135,  294.033478,  385.426636,  452.102814,  480.571350,  463.055115,  406.231476,  321.807800,  228.889801,  153.288681,  119.623772,  138.260223,  203.224564,  293.205566,  384.675507,  451.648651,  480.468689,  463.411316,  406.856750,  322.452637,  229.562088,  153.739517,  119.653694,  137.908142,  202.560165,  292.407043,  384.002258,  451.331726,  480.446716,  463.685791,  407.343445,  323.154602,  230.223358,  154.189850,  119.703712,  137.532181,  201.888138,  291.623779,  383.315582,  450.863007,  480.336975,  463.937744,  407.919220,  323.829132,  230.900650,  154.680191,  119.782387,  137.186584,  202.625916,  294.031036,  385.379181,  452.028595,  480.456665,  462.966980,  406.062103,  321.566895,  228.701035,  153.188354,  119.572502,  138.302795,  203.274460,  293.259644,  384.703979,  451.676910,  480.444305,  463.314575,  406.681519,  322.306824,  229.404526,  153.661636,  119.631691,  137.946609,  202.659546,  292.540924,  384.155365,  451.385101,  480.475433,  463.711182,  407.343445,  323.093445,  230.138657,  154.165268,  119.718727,  137.602249,  202.015717,  291.790771,  383.594513,  451.130005,  480.542053,  464.043518,  407.938873,  323.822968,  230.899643,  154.702545,  119.846336
  2,   4,  46.00000000,  263.00000000,  138.010971,  202.688873,  292.582336,  384.138123,  451.498077,  480.756348,  463.879852,  407.621002,  323.434082,  230.437607,  154.343292,  119.817253,  137.594681,  201.957504,  291.606171,  383.356720,  450.968964,  480.453461,  464.162628,  408.206421,  324.129852,  230.975067,  154.791489,  119.840660,  137.174637,  202.601135,  294.033478,  385.426636,  452.102814,  480.571350,  463.055115,  406.231476,  321.807800,  228.889801,  153.288681,  119.623772,  138.260223,  203.224564,  293.205566,  384.675507,  451.648651,  480.468689,  463.411316,  406.856750,  322.452637,  229.562088,  153.739517,  119.653694,  137.908142,  202.560165,  292.407043,  384.002258,  451.331726,  480.446716,  463.685791,  407.343445,  323.154602,  230.223358,  154.189850,  119.703712,  137.532181,  201.888138,  291.623779,  383.315582,  450.863007,  480.336975,  463.937744,  407.919220,  323.829132,  230.900650,  154.680191,  119.782387,  137.186584,  202.625916,  294.031036,  385.379181,  452.028595,  480.456665,  462.966980,  406.062103,  321.566895,  228.701035,  153.188354,  119.572502,  138.302795,  203.274460,  293.259644,  384.703979,  451.676910,  480.444305,  463.314575,  406.681519,  322.306824,  229.404526,  153.661636,  119.631691,  137.946609,  202.659546,  292.540924,  384.155365,  451.385101,  480.475433,  463.711182,  407.343445,  323.093445,  230.138657,  154.165268,  119.718727,  137.602249,  202.015717,  291.790771,  383.594513,  451.130005,  480.542053,  464.043518,  407.938873,  323.822968,  230.899643,  154.702545,  119.846336
  3,   4,  46.00000000,  264.00000000,  138.010971,  202.688873,  292.582336,  384.138123,  451.498077,  480.756348,  463.879852,  407.621002,  323.434082,  230.437607,  154.343292,  119.817253,  137.594681,  201.957504,  291.606171,  383.356720,  450.968964,  480.453461,  464.162628,  408.206421,  324.129852,  230.975067,  154.791489,  119.840660,  137.174637,  202.601135,  294.033478,  385.426636,  452.102814,  480.571350,  463.055115,  406.231476,  321.807800,  228.889801,  153.288681,  119.623772,  138.260223,  203.224564,  293.205566,  384.675507,  451.648651,  480.468689,  463.411316,  406.856750,  322.452637,  229.562088,  153.739517,  119.653694,  137.908142,  202.560165,  292.407043,  384.002258,  451.331726,  480.446716,  463.685791,  407.343445,  323.154602,  230.223358,  154.189850,  119.703712,  137.532181,  201.888138,  291.623779,  383.315582,  450.863007,  480.336975,  463.937744,  407.919220,  323.829132,  230.900650,  154.680191,  119.782387,  137.186584,  202.625916,  294.031036,  385.379181,  452.028595,  480.456665,  462.966980,  406.062103,  321.566895,  228.701035,  153.188354,  119.572502,  138.302795,  203.274460,  293.259644,  384.703979,  451.676910,  480.444305,  463.314575,  406.681519,  322.306824,  229.404526,  153.661636,  119.631691,  137.946609,  202.659546,  292.540924,  384.155365,  451.385101,  480.475433,  463.711182,  407.343445,  323.093445,  230.138657,  154.165268,  119.718727,  137.602249,  202.015717,  291.790771,  383.594513,  451.130005,  480.542053,  464.043518,  407.938873,  323.822968,  230.899643,  154.702545,  119.846336
