"","c.alb.jan","c.alb.feb","c.alb.mar","c.alb.apr","c.alb.may","c.alb.jun","c.alb.jul","c.alb.aug","c.alb.sep","c.alb.oct","c.alb.nov","c.alb.dec"
"6845",0.043735,0.038065,0.0483925,0.0280013333333333,0.05201075,0.06605625,0.0600975,0.0578165,0.05455825,0.042946,0.00757850000000001,-0.00701
"6921",-2.49999999998862e-06,-5.000000000005e-06,-2.5000000000025e-06,0,0,0,0,0,0,0,0,0
"6932",0.3354175,0.343735,0.18498,0.0379433333333333,0.02231,0.0075875,0.0236775,0.0315325,0.0336625,0.0528833333333333,0.1472,0.2830525
"6934",0.15139,0.16161,0.0915475,0.02885,0.01722,0.0010875,0.004585,0.00945499999999999,0.00883999999999999,0.0290233333333333,0.0675475,0.1233325
"6939",0.361605,0.353015,0.168465,0.03681,0.0231975,0.00756,0.02356,0.03136,0.03405,0.0534266666666667,0.1461025,0.31768
"6943",0.1469275,0.164105,0.0900575,0.0233333333333333,0.0171475,0.0012175,0.00456500000000001,0.0088825,0.0087175,0.02117,0.05873,0.1130175
"6944",0,0,0,0,0,0,0,0,0,0,0,0
"6961",0.204115,0.1984525,0.137535,0.051968,0.06806825,0.06761875,0.064885,0.0643715,0.05940075,0.0625193333333333,0.0613335,0.11753
"6962",0,0,0,0,0,0,0,0,0,0,0,0
"6970",0.0101175,0.0298125,0.01735,0.0101313333333333,0.02347075,0.04173875,0.039875,0.0349565,0.02978075,0.0186026666666667,-0.00111899999999999,0.00240749999999999
"6971",0.028185,0.0137925,0.030835,0.0182433333333333,0.028065,0.0243925,0.020495,0.0222925,0.022755,0.02335,0.0075625,0.0135975
"6972",0.03341,0.01272,0.03688,0.0182866666666667,0.0281325,0.02444,0.0206325,0.0223675,0.0228325,0.02342,0.00783,0.010325
"6979",0,0,0,0,0,0,0,0,0,0,0,0
"6988",0.03412,0.01501,0.036995,0.0194933333333333,0.02916025,0.0245025,0.021745,0.0228775,0.0236575,0.0248,0.0084775,0.01912
"7084",0.14866,0.1635775,0.089525,0.0262866666666667,0.0171375,0.001165,0.0045075,0.0088975,0.00866749999999999,0.0214333333333333,0.061225,0.117405
"7094",0.04646,0.047455,0.0449975,0.0289213333333333,0.05111325,0.06625625,0.06045,0.056574,0.05126825,0.0414226666666667,0.00769850000000001,0.0202875
"7098",0.0498675,0.05005,0.051095,0.0287146666666667,0.05118075,0.06621375,0.0604075,0.056664,0.05138575,0.041486,0.0073085,0.0257225
"7120",0,0,0,0,0,0,0,0,0,0,0,0
"7121",0,0,0,0,0,0,0,0,0,0,0,0
"7124",0,0,0,0,0,0,0,0,0,0,0,0
"7125",0.026625,0.013625,0.019855,0.0199066666666667,0.02877025,0.02433,0.0214075,0.0226175,0.0232825,0.0243733333333333,-8.50000000000017e-05,-0.017675
"7126",0,0,0,0,0,0,0,0,0,0,0,0
"7127",0,0,0,0,0,0,0,0,0,0,0,0
"7128",0,0,0,0,0,0,0,0,0,0,0,0
"7136",0,0,0,0,0,0,0,0,0,0,0,0
"7239",-0.14561,-0.1656575,-0.08451,-0.02529,-0.0169075,-0.0013075,-0.00446,-0.00796750000000001,-0.0081425,-0.0209966666666667,-0.05871,-0.116705
"7240",0.026435,0.00943999999999999,0.0311825,0.01811,0.027055,0.0230775,0.0181975,0.02067,0.0217325,0.02272,0.00823749999999999,0.0063975
"7263",0.0259025,0.0192975,0.0193,0.00931133333333334,0.0234355,0.04203125,0.03922,0.035164,0.03062575,0.0184273333333333,-0.0018415,0.01188
"7269",0.030695,0.01355,0.0296375,0.0207333333333333,0.02882925,0.02405,0.021335,0.02243,0.023165,0.02471,0.000872500000000002,-0.0132525
"7271",0,0,0,0,0,0,0,0,0,0,0,0
"7272",0,0,0,0,0,0,0,0,0,0,0,0
"7366",0.347675,0.35424,0.1643975,0.03941,0.0241775,0.007465,0.0232175,0.0315325,0.0339575,0.0542366666666667,0.13852,0.307165
"7378",0.177115,0.16707,0.1153525,0.04049,0.0437325,0.023895,0.0220425,0.0283925,0.029905,0.0436433333333333,0.0685,0.128065
"7385",0.191445,0.20166,0.13131,0.0544713333333333,0.06811075,0.06757375,0.0649125,0.064414,0.05942575,0.062526,0.062946,0.128265
"7396",0.1674025,0.17881,0.115485,0.0408966666666667,0.044275,0.0252675,0.02469,0.02875,0.0292225,0.0439966666666667,0.0722925,0.1142475
"7397",0,0,0,0,0,0,0,0,0,0,0,0
"7413",0,0,0,0,0,0,0,0,0,0,0,0
"7513",0.14496,0.1637275,0.086335,0.0222866666666667,0.017025,0.00109,0.0043475,0.008585,0.0084125,0.0209133333333333,0.0668425,0.144515
"7532",0,0,0,0,0,0,0,0,0,0,0,0
"7541",0.1746925,0.1791875,0.1209225,0.04107,0.0442575,0.025165,0.02493,0.028625,0.0289625,0.0440733333333333,0.0746475,0.10844
"7553",0,0,0,0,0,0,0,0,0,0,0,0
"7668",0.0249525,0.0101575,0.0237175,0.0177066666666667,0.0270125,0.022995,0.0187525,0.02089,0.0216475,0.02305,0.0078375,0.00406000000000001
"7669",0.0294275,0.01034,0.02623,0.0177566666666667,0.02707,0.0230625,0.0189025,0.0209675,0.021675,0.0230933333333333,0.0074825,0.0162
"7670",0.031305,0.010475,0.02619,0.0178,0.027125,0.023125,0.0190425,0.0210425,0.0217,0.0231366666666667,0.0074175,0.01539
"7673",0.02649,0.0110825,0.032385,0.0179333333333333,0.0272975,0.0233,0.0194725,0.0212875,0.02182,0.02328,0.0079525,0.007635
"7674",0,0,0,0,0,0,0,0,0,0,0,0
"7675",0.0351025,0.0114125,0.03338,0.01801,0.0274125,0.023405,0.01973,0.0214525,0.0219175,0.0233833333333333,0.00742,0.01484
"7788",0.14981,0.160185,0.085045,0.02193,0.017025,0.000907499999999985,0.00427250000000001,0.0089875,0.0082325,0.0206433333333333,0.0662725,0.1210075
"7819",0.0416,0.01192,0.0366425,0.0181033333333333,0.0274925,0.023405,0.0200275,0.021555,0.0219425,0.0235866666666667,0.0081525,0.01813
"7820",0,0,0,0,0,0,0,0,0,0,0,0
"7821",0.03534,0.01217,0.0361925,0.0181633333333333,0.0276125,0.0234375,0.0202125,0.0216525,0.022025,0.0237166666666667,0.0078675,0.00963
"7927",0,0,0,0,0,0,0,0,0,0,0,0
"7940",0.1448175,0.1634725,0.07839,0.0220966666666667,0.0169075,0.000982499999999997,0.00421000000000001,0.00842999999999999,0.00820749999999999,0.0207,0.0683125,0.1533325
"7946",0.1438225,0.165285,0.0872475,0.0247533333333333,0.01682,0.00104749999999999,0.00421,0.00807499999999999,0.00811000000000001,0.0207133333333333,0.06845,0.1547475
"7961",0.19673,0.20026,0.138195,0.0504946666666667,0.06813325,0.06756875,0.0648925,0.064144,0.05941825,0.062546,0.0722435,0.138555
"7966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8096",0.14219,0.166785,0.0857275,0.0225666666666667,0.01659,0.0010775,0.004185,0.00754750000000001,0.00765250000000001,0.0205033333333333,0.0535,0.0868325
"8104",0.0333475,0.012445,0.035305,0.01817,0.0274925,0.023295,0.020255,0.0216225,0.0218525,0.0238533333333333,0.0081225,0.01448
"8122",0.0312366666666667,0.016,0.0395075,0.0203366666666667,0.02880975,0.0236525,0.021525,0.02223,0.0223775,0.0258866666666667,0.00823999999999999,0.0144625
"8124",0.03388,0.0169775,0.03959,0.0196333333333333,0.028969,0.023695,0.021665,0.02229,0.0223325,0.0260666666666667,0.008965,0.012835
"8126",0.18122,0.19812,0.13745,0.050048,0.06811325,0.06768125,0.06488,0.0639015,0.05974325,0.0625626666666667,0.0616735,0.09942
"8261",0.0216025,0.01924,0.03956,0.0196333333333333,0.02859675,0.0236575,0.0214575,0.0222625,0.0223525,0.0257266666666667,0.0079525,0.011035
